Date,Open,High,Low,Close,Adj Close,Volume
2012-06-25,192.479996,195.809998,188.899994,195.580002,142.184097,18637100
2012-07-02,196.360001,197.199997,189.740005,191.410004,139.152527,11920500
2012-07-09,190.759995,191.139999,181.850006,186.009995,135.226776,22998800
2012-07-16,185.580002,196.850006,183.199997,192.449997,139.908646,31507600
2012-07-23,189.779999,197.410004,188.199997,196.389999,142.772934,18795600
2012-07-30,196.320007,198.949997,193.020004,198.520004,144.321396,14944000
2012-08-06,198.759995,200.880005,197.240005,199.289993,144.881165,12376100
2012-08-13,198.880005,202.000000,197.720001,201.220001,146.908844,12373700
2012-08-20,200.690002,201.130005,194.199997,197.770004,144.390045,14140300
2012-08-27,197.960007,198.300003,193.179993,194.850006,142.258163,13113600
2012-09-03,196.610001,199.500000,193.250000,199.500000,145.653122,15172300
2012-09-10,199.389999,207.649994,198.729996,206.809998,150.990036,19339300
2012-09-17,205.550003,207.990005,205.300003,205.979996,150.384079,24867400
2012-09-24,205.020004,208.320007,203.899994,207.449997,151.457275,17962400
2012-10-01,208.009995,211.789993,207.940002,210.589996,153.749802,17786100
2012-10-08,210.020004,210.740005,205.050003,207.800003,151.712845,15209500
2012-10-15,208.880005,211.000000,193.179993,193.360001,141.170364,37283100
2012-10-22,193.710007,194.679993,190.559998,193.270004,141.104630,19824000
2012-10-29,194.800003,198.000000,193.289993,193.429993,141.221466,14071200
2012-11-05,192.360001,196.750000,188.880005,189.639999,138.454407,17977200
2012-11-12,190.029999,190.880005,184.779999,186.940002,137.080460,18951000
2012-11-19,188.619995,193.490005,188.250000,193.490005,141.883499,15826300
2012-11-26,192.449997,193.369995,189.270004,190.070007,139.375626,21119100
2012-12-03,190.759995,192.199997,186.940002,191.949997,140.754272,18850300
2012-12-10,192.169998,194.800003,191.259995,191.759995,140.614914,19274500
2012-12-17,191.759995,196.449997,191.570007,193.419998,141.832184,24598600
2012-12-24,193.050003,193.830002,189.830002,189.830002,139.199692,11911900
2012-12-31,189.229996,196.350006,188.839996,193.990005,142.250107,15943900
2013-01-07,193.399994,195.000000,191.279999,194.449997,142.587418,16589700
2013-01-14,192.820007,195.000000,190.389999,194.470001,142.602066,19748400
2013-01-21,194.360001,208.580002,194.009995,204.970001,150.301620,27508900
2013-01-28,204.850006,206.220001,202.960007,205.179993,150.455627,15901300
2013-02-04,204.190002,205.020004,198.679993,201.679993,147.889099,16419900
2013-02-11,200.979996,201.949997,199.020004,200.979996,147.996094,14498300
2013-02-18,200.600006,201.889999,198.110001,201.089996,148.077179,13744500
2013-02-25,201.669998,203.119995,197.509995,202.910004,149.417313,19419000
2013-03-04,202.589996,210.740005,202.550003,210.380005,154.918015,18680900
2013-03-11,210.039993,215.899994,209.039993,214.919998,158.261169,23433000
2013-03-18,212.899994,215.820007,210.110001,212.080002,156.169891,18085500
2013-03-25,212.539993,213.440002,209.740005,213.300003,157.068207,12516100
2013-04-01,212.800003,214.889999,206.339996,209.410004,154.203720,16247600
2013-04-08,209.070007,213.089996,207.330002,211.380005,155.654358,15273700
2013-04-15,210.440002,212.000000,189.759995,190.000000,139.910706,35696400
2013-04-22,191.149994,195.169998,187.679993,194.309998,143.084534,27976600
2013-04-29,194.779999,205.320007,194.649994,204.509995,150.595459,26809200
2013-05-06,203.789993,205.000000,201.520004,204.470001,150.566101,18700700
2013-05-13,204.179993,209.500000,202.039993,208.440002,154.208878,21587300
2013-05-20,208.020004,210.149994,204.419998,205.720001,152.196548,20259100
2013-05-27,207.440002,211.979996,206.039993,208.020004,153.898132,16799600
2013-06-03,208.250000,210.050003,201.470001,206.350006,152.662689,17768500
2013-06-10,206.970001,206.979996,200.339996,202.199997,149.592407,14580500
2013-06-17,203.440002,206.089996,193.539993,195.460007,144.606033,22773400
2013-06-24,193.990005,196.899994,188.410004,191.110001,141.387772,25092600
2013-07-01,192.149994,195.160004,190.259995,194.929993,144.213882,12378100
2013-07-08,195.600006,195.779999,190.779999,192.070007,142.097961,20715900
2013-07-15,192.419998,200.940002,191.679993,193.539993,143.185547,31679400
2013-07-22,193.399994,197.830002,193.279999,197.350006,146.004257,14719100
2013-07-29,196.830002,197.830002,193.220001,195.160004,144.384064,15338600
2013-08-05,195.160004,195.880005,186.789993,187.820007,138.953720,20128300
2013-08-12,186.970001,189.990005,185.339996,185.339996,137.804459,16580500
2013-08-19,185.300003,186.570007,183.169998,185.419998,137.863892,14564700
2013-08-26,185.270004,187.000000,181.100006,182.270004,135.521805,15052200
2013-09-02,183.630005,185.000000,182.309998,183.029999,136.086838,11856200
2013-09-09,183.679993,193.100006,183.309998,192.169998,142.882645,18194900
2013-09-16,193.699997,194.889999,190.020004,190.020004,141.284119,22379100
2013-09-23,190.059998,192.410004,186.449997,186.919998,138.979172,15079700
2013-09-30,185.559998,186.740005,183.000000,184.100006,136.882462,16351900
